seq	start	end	strand	locus_tag	com_id	type	description
FQ312003.1	2524273	2526463	-1	SL1344_2378	yfeA	CDS	hypothetical membrane protein
FQ312003.1	2527068	2527431	1	SL1344_2379	yfeC	CDS	conserved hypothetical protein
FQ312003.1	2527432	2527825	1	SL1344_2380	yfeD	CDS	conserved hypothetical protein
FQ312003.1	2527878	2529294	-1	SL1344_2381	gltX	CDS	Glutamyl-tRNA synthetase
FQ312003.1	2530109	2530994	-1	SL1344_2382	xapR	CDS	xanthosine operon transcriptional regulator
FQ312003.1	2531045	2531204	-1	SL1344_2383	SL1344_2383	CDS	conserved hypothetical protein
FQ312003.1	2531262	2532519	-1	SL1344_2384	xapB	CDS	xanthosine permease
FQ312003.1	2532573	2533407	-1	SL1344_2385	flhAb	CDS	xanthosine phosphorylase
FQ312003.1	2533662	2534424	1	SL1344_2386	yfeN	CDS	conserved hypothetical protein
FQ312003.1	2534485	2535412	-1	SL1344_2387	yfeR	CDS	hypothetical transcriptional regulator
FQ312003.1	2535501	2536500	1	SL1344_2388	yfeH	CDS	hypothetical membrane protein
FQ312003.1	2536496	2536724	-1	SL1344_2389	SL1344_2389	CDS	conserved hypothetical protein
FQ312003.1	2536716	2538732	-1	SL1344_2390	lig	CDS	DNA ligase
FQ312003.1	2538803	2539790	-1	SL1344_2391	zipA	CDS	cell division protein
FQ312003.1	2540021	2540783	1	SL1344_2392	cysZ	CDS	hypothetical sulfate transport protein CysZ
FQ312003.1	2540946	2541918	1	SL1344_2393	cysK	CDS	cysteine synthase A
FQ312003.1	2542301	2542559	1	SL1344_2394	ptsH	CDS	phosphocarrier protein HPr
FQ312003.1	2542607	2544335	1	SL1344_2395	ptsI	CDS	phosphoenolpyruvate-protein phosphotransferase (ec 2.7.3.9) (phosphotransferase system, enzyme i)
FQ312003.1	2544375	2544885	1	SL1344_2396	crr	CDS	pts system, glucose-specific IIA component
FQ312003.1	2545033	2545273	-1	SL1344_2397	SL1344_2397	CDS	hypothetical protein
FQ312003.1	2545269	2546136	-1	SL1344_2398	pdxK	CDS	pyridoxine kinase
FQ312003.1	2546218	2547511	1	SL1344_2399	ptsJ	CDS	hypothetical transcriptional regulator
FQ312003.1	2547525	2548245	1	SL1344_2400	yfeJ	CDS	hypothetical amidotransferase
FQ312003.1	2548303	2548684	1	SL1344_2401	yfeK	CDS	hypothetical protein
FQ312003.1	2548696	2549236	1	SL1344_2402	yfeL	CDS	conserved hypothetical protein
FQ312003.1	2549366	2550278	-1	SL1344_2403	cysM	CDS	cysteine synthase B
FQ312003.1	2550345	2551443	-1	SL1344_2404	cysA	CDS	sulphate transport ATP-binding protein CysA
FQ312003.1	2551432	2552308	-1	SL1344_2405	cysW	CDS	sulphate transport system permease protein CysW
FQ312003.1	2552307	2553141	-1	SL1344_2406	cysU	CDS	sulphate transport system permease protein CysT
FQ312003.1	2553140	2554157	-1	SL1344_2407	cysP	CDS	thiosulphate-binding protein precursor
FQ312003.1	2554314	2555106	-1	SL1344_2408	ucpA	CDS	hypothetical oxidoreductase
FQ312003.1	2555343	2556243	-1	SL1344_2409	SL1344_2409	CDS	conserved hypothetical protein
FQ312003.1	2556337	2556913	-1	SL1344_2410	yfeY	CDS	hypothetical outer membrane lipoprotein
FQ312003.1	2556974	2557424	-1	SL1344_2411	yfeZ	CDS	conserved hypothetical protein
FQ312003.1	2557410	2557836	-1	SL1344_2412	SL1344_2412	CDS	Hypothetical acetyltransferase <ORFName>
FQ312003.1	2558048	2558918	1	SL1344_2413	amiA	CDS	probable N-acetylmuramoyl-L-alanine amidase
FQ312003.1	2558920	2559820	1	SL1344_2414	hemF	CDS	Coproporphyrinogen III oxidase, aerobic
FQ312003.1	2559840	2560170	1	SL1344_2415	SL1344_2415	CDS	hypothetical membrane protein
FQ312003.1	2560298	2561576	1	SL1344_2416	SL1344_2416	CDS	conserved hypothetical protein
FQ312003.1	2561775	2562828	-1	SL1344_2417	eutR	CDS	ethanolamine operon transcriptional regulator
FQ312003.1	2562875	2563370	-1	SL1344_2418	eutK	CDS	ethanolamine utilization protein EutK
FQ312003.1	2563382	2564042	-1	SL1344_2419	eutL	CDS	ethanolamine utilization protein EutL
FQ312003.1	2564051	2564948	-1	SL1344_2420	eutC	CDS	Ethanolamine ammonia-lyase light chain
FQ312003.1	2564966	2566328	-1	SL1344_2421	eutB	CDS	ethanolamine ammonia-lyase heavy chain
FQ312003.1	2566339	2567743	-1	SL1344_2422	eutA	CDS	hypothetical ethanolamine utilization protein EutA
FQ312003.1	2567739	2568966	-1	SL1344_2423	eutH	CDS	hypothetical membrane protein
FQ312003.1	2569085	2570273	-1	SL1344_2424	eutG	CDS	hypothetical alchohol dehydrogenase
FQ312003.1	2570262	2571102	-1	SL1344_2425	eutJ	CDS	hypothetical ethanolamine utilization protein EutJ
FQ312003.1	2571112	2572516	-1	SL1344_2426	eutE	CDS	hypothetical aldehyde dehydrogenase
FQ312003.1	2572527	2572827	-1	SL1344_2427	eutN	CDS	ethanolamine utilization protein
FQ312003.1	2572927	2573218	-1	SL1344_2428	eutM	CDS	ethanolamine utilization protein
FQ312003.1	2573258	2574275	-1	SL1344_2429	eutD	CDS	hypothetical phosphate acyltransferase
FQ312003.1	2574271	2575075	-1	SL1344_2430	eutT	CDS	hypothetical cobalamin adenosyltransferase
FQ312003.1	2575071	2575761	-1	SL1344_2431	eutQ	CDS	hypothetical ethanolamine utilization protein EutQ
FQ312003.1	2575738	2576218	-1	SL1344_2432	eutP	CDS	hypothetical ethanolamine utilization protein EutP
FQ312003.1	2576230	2576566	-1	SL1344_2433	eutS	CDS	hypothetical ethanolamine utilization protein EutS
FQ312003.1	2577046	2577505	-1	SL1344_2434	tnpA_1b	CDS	transposase
FQ312003.1	2577694	2579974	-1	SL1344_2435	maeB	CDS	NADP-dependent malate dehydrogenase (decarboxylating)
FQ312003.1	2580245	2581196	1	SL1344_2436	tal	CDS	Transaldolase
FQ312003.1	2581215	2583216	1	SL1344_2437	tktB	CDS	transketolase 2
FQ312003.1	2583278	2583509	-1	SL1344_2438	SL1344_2438	CDS	hypothetical protein
FQ312003.1	2583636	2584680	-1	SL1344_2439	ypfG	CDS	hypothetical exported protein
FQ312003.1	2584804	2585380	-1	SL1344_2440	yffH	CDS	conserved hypothetical protein
FQ312003.1	2585583	2586882	1	SL1344_2441	SL1344_2441	CDS	hypothetical exported protein
FQ312003.1	2587330	2589292	-1	SL1344_2442	aegA	CDS	hypothetical oxidoreductase
FQ312003.1	2589477	2591178	1	SL1344_2443	narQ	CDS	nitrate/nitrite sensor protein NarQ
FQ312003.1	2591362	2594476	1	SL1344_2444	acrD	CDS	hypothetical efflux pump
FQ312003.1	2594577	2594637	-1	SL1344_2444A	ypfM	CDS	conserved sORF
FQ312003.1	2595049	2595406	1	SL1344_2445	yffB	CDS	conserved hypothetical protein
FQ312003.1	2595409	2596537	1	SL1344_2446	dapE	CDS	succinyl-diaminopimelate desuccinylase
FQ312003.1	2596564	2596765	1	SL1344_2447	SL1344_2447	CDS	hypothetical membrane protein
FQ312003.1	2596791	2598810	-1	SL1344_2448	ypfI	CDS	conserved hypothetical protein
FQ312003.1	2598825	2599689	-1	SL1344_2449	SL1344_2449	CDS	hypothetical membrane protein
FQ312003.1	2599819	2600533	-1	SL1344_2450	purC	CDS	phosphoribosylaminoimidazole-succinocarboxamide synthase
FQ312003.1	2600707	2601742	-1	SL1344_2451	nlpB	CDS	hypothetical lipoprotein
FQ312003.1	2601758	2602637	-1	SL1344_2452	dapA	CDS	Dihydrodipicolinate synthase
FQ312003.1	2602782	2603355	1	SL1344_2453	gcvR	CDS	glycine cleavage system transcriptional repressor
FQ312003.1	2603354	2603825	1	SL1344_2454	bcp	CDS	bacterioferritin comigratory protein
FQ312003.1	2603871	2604114	-1	SL1344_2455	SL1344_2455	CDS	hypothetical conserved hypothetical protein
FQ312003.1	2604411	2605479	-1	SL1344_2456	perM	CDS	hypothetical membrane protein
FQ312003.1	2605686	2607150	1	SL1344_2457	SL1344_2457	CDS	hypothetical exported protein
FQ312003.1	2607189	2607549	1	SL1344_2458	yfgD	CDS	hypothetical arsenate reductase (arsenical pump modifier)
FQ312003.1	2607575	2608301	-1	SL1344_2459	yfgE	CDS	conserved hypothetical protein
FQ312003.1	2608371	2609661	-1	SL1344_2460	uraA	CDS	uracil permease (uracil transporter)
FQ312003.1	2609748	2610375	-1	SL1344_2461	upp	CDS	uracil phosphoribosyltransferase
FQ312003.1	2610773	2611826	1	SL1344_2462	purM	CDS	Phosphoribosylformylglycinamidine cyclo-ligase
FQ312003.1	2611825	2612464	1	SL1344_2463	purN	CDS	phosphoribosylglycinamidine myltransferase
FQ312003.1	2612652	2614719	1	SL1344_2464	ppk	CDS	Polyphosphate kinase
FQ312003.1	2614723	2616265	1	SL1344_2465	ppx	CDS	exopolyphosphatase
FQ312003.1	2616300	2618514	-1	SL1344_2466	SL1344_2466	CDS	hypothetical membrane protein
FQ312003.1	2618818	2619079	-1	SL1344_2467	SL1344_2467	CDS	hypothetical protein
FQ312003.1	2618926	2619118	1	SL1344_2468	SL1344_2468	CDS	conserved hypothetical inner membrane protein
FQ312003.1	2619658	2619988	1	SL1344_2469	SL1344_2469	CDS	conserved hypothetical protein
FQ312003.1	2620007	2620364	-1	SL1344_2470	SL1344_2470	CDS	hypothetical transposase
FQ312003.1	2620520	2622098	-1	SL1344_2471	guaA	CDS	GMP synthase [glutamine-hydrolyzing]
FQ312003.1	2622167	2623634	-1	SL1344_2472	guaB	CDS	inosine-5'-monophosphate dehydrogenase
FQ312003.1	2623794	2625144	1	SL1344_2473	xseA	CDS	Probable exodeoxyribonuclease VII large subunit
FQ312003.1	2625305	2631425	-1	SL1344_2474	shdA	CDS	host colonisation factor (ShdA)
FQ312003.1	2632118	2639425	-1	SL1344_2475	ratB	pseudo	hypothetical outer membrane protein (RatB) (pseudogene)
FQ312003.1	2639590	2645188	-1	SL1344_2477	ratA	CDS	hypothetical exported protein (RatA)
FQ312003.1	2645307	2646267	-1	SL1344_2478	sinI	CDS	hypothetical exported protein
FQ312003.1	2646324	2648517	-1	SL1344_2479	sinH	CDS	intimin
FQ312003.1	2648862	2649084	-1	SL1344_2480	yfgJ	CDS	conserved hypothetical protein
FQ312003.1	2649172	2650645	-1	SL1344_2481	engA	CDS	GTP-binding protein engA.
FQ312003.1	2650763	2651942	-1	SL1344_2482	yfgL	CDS	hypothetical lipoprotein
FQ312003.1	2651952	2652573	-1	SL1344_2483	yfgM	CDS	hypothetical membrane protein
FQ312003.1	2652586	2653861	-1	SL1344_2484	hisS	CDS	Histidyl-tRNA synthetase
FQ312003.1	2653971	2655090	-1	SL1344_2485	gcpE	CDS	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase
FQ312003.1	2655116	2656121	-1	SL1344_2486	yfgA	CDS	hypothetical DNA-binding protein
FQ312003.1	2656412	2657579	-1	SL1344_2487	yfgB	CDS	conserved hypothetical protein
FQ312003.1	2657785	2658217	-1	SL1344_2488	ndk	CDS	nucleoside diphosphate kinase (ndk)
FQ312003.1	2658337	2659201	-1	SL1344_2489	SL1344_2489	CDS	hypothetical polyferredoxin
FQ312003.1	2659200	2660010	-1	SL1344_2490	SL1344_2490	CDS	hypothetical anaerobic reductase component
FQ312003.1	2660002	2660632	-1	SL1344_2491	SL1344_2491	CDS	hypothetical anaerobic reductase component
FQ312003.1	2660628	2663007	-1	SL1344_2492	SL1344_2492	CDS	dimethyl sulfoxide reductase
FQ312003.1	2663162	2665478	-1	SL1344_2493	pbpC	CDS	penicillin-binding protein 1C
FQ312003.1	2665478	2670413	-1	SL1344_2494	SL1344_2494	CDS	hypothetical lipoprotein
FQ312003.1	2670621	2671464	1	SL1344_2495	SL1344_2495	CDS	hypothetical thiosulfate sulfurtransferase
FQ312003.1	2671710	2672379	1	SL1344_2496	SL1344_2496	CDS	hypothetical protein
FQ312003.1	2672947	2673724	-1	SL1344_2497	sseBb	CDS	enhanced serine sensitivity protein
FQ312003.1	2673833	2675117	-1	SL1344_2498	pepB	CDS	Peptidase B
FQ312003.1	2675363	2675564	-1	SL1344_2499	yfhJ	CDS	conserved hypothetical protein
FQ312003.1	2675575	2675911	-1	SL1344_2500	fdx	CDS	ferredoxin
FQ312003.1	2675912	2677763	-1	SL1344_2501	hscA	CDS	Chaperone protein hscA
FQ312003.1	2677775	2678291	-1	SL1344_2502	hscB	CDS	Co-chaperone protein hscB
FQ312003.1	2678486	2678810	-1	SL1344_2503	iscA	CDS	conserved hypothetical protein
FQ312003.1	2678838	2679225	-1	SL1344_2504	nifU	CDS	NifU-like protein
FQ312003.1	2679252	2680467	-1	SL1344_2505	iscS	CDS	Cysteine desulfurase
FQ312003.1	2680647	2681142	-1	SL1344_2506	yfhP	CDS	conserved hypothetical protein
FQ312003.1	2681301	2682033	-1	SL1344_2507	SL1344_2507	CDS	hypothetical RNA methyltransferase
FQ312003.1	2682151	2682955	1	SL1344_2508	suhB	CDS	extragenic suppressor protein SuhB
FQ312003.1	2683099	2683978	1	SL1344_2509	SL1344_2509	CDS	hypothetical membrane protein
FQ312003.1	2684159	2685203	1	SL1344_2510	asrA	CDS	anaerobic sulfite reductase subunit A
FQ312003.1	2685206	2686025	1	SL1344_2511	asrB	CDS	anaerobic sulfite reductase subunit B
FQ312003.1	2686035	2687049	1	SL1344_2512	asrC	CDS	anaerobic sulfite reductase subunit C
FQ312003.1	2687049	2688036	-1	SL1344_2513	SL1344_2513	CDS	hypothetical inner membrane protein
FQ312003.1	2688026	2688665	-1	SL1344_2514	SL1344_2514	CDS	hypothetical exported protein
FQ312003.1	2688790	2690068	1	SL1344_2515	csiE	CDS	stationary phase inducible protein CsiE
FQ312003.1	2690062	2691202	-1	SL1344_2516	hcaT	CDS	hypothetical 3-phenylpropionate permease
FQ312003.1	2691397	2692651	-1	SL1344_2517	glyA	CDS	serine hydroxymethyltransferase
FQ312003.1	2692975	2694166	1	SL1344_2518	hmpA	CDS	flavohemoprotein (haemoglobin-like protein)
FQ312003.1	2694347	2695892	1	SL1344_2519	cadC	CDS	transcriptional activator cadC
FQ312003.1	2696252	2697584	1	SL1344_2520	cadB	CDS	probable cadaverine/lysine antiporter
FQ312003.1	2697729	2699811	1	SL1344_2521	cadA	CDS	lysine decarboxylase
FQ312003.1	2699866	2701327	1	SL1344_2522	yjdL	CDS	hypothetical transmembrane transport protein
FQ312003.1	2701375	2701714	-1	SL1344_2523	glnB	CDS	nitrogen regulatory protein p-II
FQ312003.1	2701790	2703128	-1	SL1344_2524	yfhA	CDS	hypothetical transcriptional regulator
FQ312003.1	2703124	2703889	-1	SL1344_2525	yfhG	CDS	hypothetical membrane protein
FQ312003.1	2703890	2705333	-1	SL1344_2526	yfhK	CDS	hypothetical sensor kinase protein
FQ312003.1	2705970	2709858	-1	SL1344_2527	purG	CDS	Phosphoribosylformylglycinamidine synthase
FQ312003.1	2710113	2711658	1	SL1344_2529	yfhD	CDS	hypothetical exported protein
FQ312003.1	2711708	2712260	-1	SL1344_2530	yfhC	CDS	conserved hypothetical protein
FQ312003.1	2712284	2712920	-1	SL1344_2531	yfhB	CDS	hypothetical membrane protein
FQ312003.1	2712923	2714285	-1	SL1344_2532	SL1344_2532	CDS	hypothetical PTS system IIBC component
FQ312003.1	2714295	2715189	-1	SL1344_2533	murQ	CDS	hypothetical phophosugar binding protein
FQ312003.1	2715304	2716153	1	SL1344_2534	yfhH	CDS	hypothetical transcriptional regulator
FQ312003.1	2716191	2717058	-1	SL1344_2535	SL1344_2535	CDS	hypothetical oxidoreductase
FQ312003.1	2717130	2718327	-1	SL1344_2536	SL1344_2536	CDS	hypothetical transmembrane transport protein
FQ312003.1	2718442	2719369	1	SL1344_2537	SL1344_2537	CDS	hypothetical transcriptional regulator
FQ312003.1	2719406	2719667	1	SL1344_2538	yfhL	CDS	hypothetical ferredoxin
FQ312003.1	2719778	2720159	-1	SL1344_2539	acpS	CDS	Holo-[acyl-carrier-protein] synthase
FQ312003.1	2720158	2720890	-1	SL1344_2540	pdxJ	CDS	Pyridoxal phosphate biosynthetic protein pdxJ
FQ312003.1	2720901	2721630	-1	SL1344_2541	recO	CDS	DNA repair protein RecO
FQ312003.1	2721641	2722547	-1	SL1344_2542	era	CDS	GTP-binding protein era homolog.
FQ312003.1	2722543	2723146	-1	SL1344_2543	rnc	CDS	Ribonuclease III
FQ312003.1	2723497	2724472	-1	SL1344_2544	lepB	CDS	signal peptidase I
FQ312003.1	2724488	2726288	-1	SL1344_2545	lepA	CDS	GTP-binding protein LepA
FQ312003.1	2726743	2728186	1	SL1344_2546	gogB	CDS	Type III secretion system effector protein
FQ312003.1	2729141	2729588	1	SL1344_2547	SL1344_2547	CDS	hypothetical transposase
FQ312003.1	2730252	2730318	-1	SL1344_2548	SL1344_2548	CDS	predicted bacteriophage protein
FQ312003.1	2730699	2730927	1	SL1344_2549	SL1344_2549	CDS	Endodeoxyribonuclease
FQ312003.1	2731023	2731602	-1	SL1344_2550	SL1344_2550	CDS	DNA Binding protein
FQ312003.1	2731591	2732416	-1	SL1344_2551	SL1344_2551	CDS	predicted bacteriophage protein
FQ312003.1	2732412	2734785	-1	SL1344_2552	SL1344_2552	CDS	similar to a DNA recombinase
FQ312003.1	2734838	2735081	-1	SL1344_2552A	SL1344_2552A	CDS	predicted bacteriophage protein
FQ312003.1	2735119	2738482	-1	SL1344_2553	SL1344_2553	CDS	predicted bacteriophage protein
FQ312003.1	2738543	2739191	-1	SL1344_2554	SL1344_2554	CDS	predicted bacteriophage protein
FQ312003.1	2739088	2739826	-1	SL1344_2555	SL1344_2555	CDS	predicted bacteriophage protein
FQ312003.1	2739832	2740534	-1	SL1344_2556	SL1344_2556	CDS	predicted bacteriophage protein
FQ312003.1	2740540	2740870	-1	SL1344_2557	SL1344_2557	CDS	predicted bacteriophage protein
FQ312003.1	2740872	2743968	-1	SL1344_2558	SL1344_2558	CDS	predicted bacteriophage protein
FQ312003.1	2743939	2744257	-1	SL1344_2559	SL1344_2559	CDS	predicted bacteriophage protein
FQ312003.1	2744274	2744670	-1	SL1344_2560	SL1344_2560	CDS	predicted bacteriophage protein
FQ312003.1	2744720	2745467	-1	SL1344_2561	SL1344_2561	CDS	predicted bacteriophage protein
FQ312003.1	2745474	2745876	-1	SL1344_2562	SL1344_2562	CDS	predicted bacteriophage protein
FQ312003.1	2745864	2747115	1	SL1344_2563	gipA	CDS	phage encoded virulence factor
FQ312003.1	2747163	2747742	-1	SL1344_2564	SL1344_2564	CDS	predicted bacteriophage protein
FQ312003.1	2747769	2748153	-1	SL1344_2565	SL1344_2565	CDS	predicted bacteriophage protein
FQ312003.1	2748163	2748523	-1	SL1344_2566	SL1344_2566	CDS	predicted bacteriophage protein
FQ312003.1	2748580	2749609	-1	SL1344_2567	SL1344_2567	CDS	predicted bacteriophage protein
FQ312003.1	2749663	2750011	-1	SL1344_2568	SL1344_2568	CDS	predicted bacteriophage protein
FQ312003.1	2750023	2751472	-1	SL1344_2569	SL1344_2569	CDS	predicted bacteriophage tail protein
FQ312003.1	2751509	2753090	-1	SL1344_2570	SL1344_2570	CDS	predicted bacteriophage protein
FQ312003.1	2753086	2753290	-1	SL1344_2571	SL1344_2571	CDS	predicted bacteriophage protein
FQ312003.1	2753273	2755205	-1	SL1344_2572	SL1344_2572	CDS	predicted bacteriophage protein
FQ312003.1	2755176	2755722	-1	SL1344_2573	SL1344_2573	CDS	predicted DNA packaging protein
FQ312003.1	2756008	2756410	1	SL1344_2574	SL1344_2574	CDS	predicted bacteriophage protein
FQ312003.1	2756645	2757119	-1	SL1344_2575	SL1344_2575	CDS	predicted bacteriophage protein
FQ312003.1	2757115	2757568	-1	SL1344_2576	SL1344_2576	CDS	bacteriophage lysozyme
FQ312003.1	2758156	2758843	1	SL1344_2577	SL1344_2577	CDS	hypothetical bacteriophage encoded virulence protein
FQ312003.1	2759752	2760316	-1	SL1344_2578	SL1344_2578	CDS	predicted bacteriophage protein
FQ312003.1	2760588	2761266	-1	SL1344_2579	SL1344_2579	CDS	predicted antitermination protein
FQ312003.1	2761262	2761403	-1	SL1344_2580	SL1344_2580	CDS	predicted bacteriophage protein
FQ312003.1	2761399	2762011	-1	SL1344_2581	SL1344_2581	CDS	predicted bacteriophage protein
FQ312003.1	2762219	2762822	-1	SL1344_2582	SL1344_2582	CDS	predicted bacteriophage protein
FQ312003.1	2762856	2763105	-1	SL1344_2583	SL1344_2583	CDS	predicted bacteriophage protein
FQ312003.1	2763221	2763455	-1	SL1344_2584	SL1344_2584	CDS	hypothetical damage-inducible protein
FQ312003.1	2763713	2763905	-1	SL1344_2585	SL1344_2585	CDS	predicted bacteriophage protein
FQ312003.1	2764016	2764298	-1	SL1344_2586	SL1344_2586	CDS	predicted bacteriophage protein
FQ312003.1	2764290	2764944	-1	SL1344_2587	SL1344_2587	CDS	predicted bacteriophage protein
FQ312003.1	2764946	2765417	-1	SL1344_2588	SL1344_2588	CDS	predicted methyltransferase
FQ312003.1	2765418	2766084	-1	SL1344_2589	SL1344_2589	CDS	predicted bacteriophage protein
FQ312003.1	2766098	2766791	-1	SL1344_2590	gpP	CDS	predicted bacteriophage replication protein P
FQ312003.1	2766787	2767693	-1	SL1344_2591	gpO	CDS	bacteriophage replication protein
FQ312003.1	2767784	2768207	-1	SL1344_2592	cIIa	CDS	regulatory protein CII
FQ312003.1	2768449	2768833	1	SL1344_2593	SL1344_2593	CDS	hypothetical DNA-binding protein
FQ312003.1	2768984	2770070	1	SL1344_2594	SL1344_2594	CDS	predicted bacteriophage protein
FQ312003.1	2770177	2770384	-1	SL1344_2595	SL1344_2595	CDS	predicted bacteriophage protein
FQ312003.1	2770635	2770791	1	SL1344_2596	SL1344_2596	pseudo	predicted bacteriophage protein (fragment)
FQ312003.1	2771094	2774295	1	SL1344_2597	recEb	CDS	exodeoxyribonuclease VIII
FQ312003.1	2774305	2775415	1	SL1344_2597A	SL1344_2597A	CDS	predicted bacteriophage protein
FQ312003.1	2775457	2775697	1	SL1344_2598	SL1344_2598	CDS	predicted bacteriophage protein
FQ312003.1	2775737	2776022	1	SL1344_2599	SL1344_2599	CDS	predicted bacteriophage protein
FQ312003.1	2775999	2777229	-1	SL1344_2600	SL1344_2600	CDS	bacteriophage integrase
FQ312003.1	2777726	2778206	-1	SL1344_2601	rseC	CDS	sigma-E factor regulatory protein RseC
FQ312003.1	2778202	2779159	-1	SL1344_2602	rseB	CDS	sigma-E factor regulatory protein RseB precursor
FQ312003.1	2779158	2779809	-1	SL1344_2603	rseA	CDS	sigma-E factor negative regulatory protein
FQ312003.1	2779840	2780416	-1	SL1344_2604	rpoE	CDS	RNA polymerase sigma-E factor (sigma-24)
FQ312003.1	2780840	2782463	1	SL1344_2605	nadB	CDS	L-aspartate oxidase (quinolinate synthetase B).
FQ312003.1	2782447	2783185	-1	SL1344_2606	yfiC	CDS	conserved hypothetical protein
FQ312003.1	2783315	2784650	1	SL1344_2607	srmB	CDS	ATP-dependent RNA helicase SrmB
FQ312003.1	2784667	2785567	-1	SL1344_2608	yfiE	CDS	LysR-family transcriptional regulator
FQ312003.1	2785669	2786257	1	SL1344_2609	yfiK	CDS	hypothetical membrane protein
FQ312003.1	2786318	2786702	-1	SL1344_2610	yfiD	CDS	conserved hypothetical protein
FQ312003.1	2787020	2787710	1	SL1344_2611	ung	CDS	Uracil-DNA glycosylase
FQ312003.1	2787825	2788863	-1	SL1344_2612	yfiF	CDS	hypothetical RNA methyltransferase
FQ312003.1	2789066	2789486	1	SL1344_2613	trxC	CDS	thioredoxin 2
FQ312003.1	2789558	2790239	1	SL1344_2614	yfiP	CDS	conserved hypothetical protein
FQ312003.1	2790292	2792953	1	SL1344_2615	yfiQ	CDS	hypothetical acyl-CoA synthetase
FQ312003.1	2793067	2794423	1	SL1344_2616	pssA	CDS	CDP-diacylglycerol-serine O-phosphatidyltransferase
